EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaFSISNumber,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyFSISNumber,CampyAMRResistanceProfile,Weekday,Longitude,Latitude,WeatherDate_Day0,MaxTemp_Day0,MinTemp_Day0,AverageTemp_Day0,Precipitation_Day0,Humidity_Day0,PrecipType_Day0,Snow_Day0,SnowDepth_Day0,WindGust_Day0,WindSpeed_Day0,WindDirection_Day0,Pressure_Day0,CloudCover_Day0,Visibility_Day0,Solar Radiation_Day0,DEW_Day0,WeatherDate_Day1,MaxTemp_Day1,MinTemp_Day1,AverageTemp_Day1,Precipitation_Day1,Humidity_Day1,PrecipType_Day1,Snow_Day1,SnowDepth_Day1,WindGust_Day1,WindSpeed_Day1,WindDirection_Day1,Pressure_Day1,CloudCover_Day1,Visibility_Day1,Solar Radiation_Day1,DEW_Day1,WeatherDate_Day2,MaxTemp_Day2,MinTemp_Day2,AverageTemp_Day2,Precipitation_Day2,Humidity_Day2,PrecipType_Day2,Snow_Day2,SnowDepth_Day2,WindGust_Day2,WindSpeed_Day2,WindDirection_Day2,Pressure_Day2,CloudCover_Day2,Visibility_Day2,Solar Radiation_Day2,DEW_Day2,WeatherDate_Day3,MaxTemp_Day3,MinTemp_Day3,AverageTemp_Day3,Precipitation_Day3,Humidity_Day3,PrecipType_Day3,Snow_Day3,SnowDepth_Day3,WindGust_Day3,WindSpeed_Day3,WindDirection_Day3,Pressure_Day3,CloudCover_Day3,Visibility_Day3,Solar Radiation_Day3,DEW_Day3,Numerical_Weekday
3846,P72,"Tyson Foods, Inc",AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103063000,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-75.052747,39.526134,2022-10-19,55.2,32,43.9,0,67.5,,0,0,26,16.1,254.2,1011.6,27.7,9.9,50.1,32.5,2022-10-18,55.5,39.8,48.8,0.002,65.2,rain,0,0,22.4,12.9,284.7,1005.9,48.1,9.9,50.5,36.8,2022-10-17,68,55.7,60.7,0.278,84,rain,0,0,28.9,11.1,227,1006,82,9.4,44.7,55.6,2022-10-16,68.7,48.3,57.1,0,73.6,,0,0,13.4,5.7,311.7,1014.2,24.8,9.6,66.2,47.5,3
3852,P468,"Peco Foods, Inc.",AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053314,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 35.37.5350.8320.12313.18035
| 03/29/2023",FSIS32208388,Pan-Susceptible,Wednesday,-91.6484427,35.7645792,2022-10-19,56.9,30,42.4,0,51.6,,0,0,12.3,10.3,285.5,1024.3,0,9.9,191.4,23.5,2022-10-18,52.1,30.8,41.9,0,45.2,,0,0,23.3,9.2,325.2,1023.7,1.1,9.9,193.5,21.4,2022-10-17,61,44.8,52.1,0,48.6,,0,0,24.2,13.9,321.1,1019.1,0,9.9,192.8,30.8,2022-10-16,73.1,57.7,64.5,0.818,82.4,rain,0,0,29.8,13.8,293.6,1017.1,52.5,8.9,101.2,58.6,3
4148,P584,Pilgrim's Pride Corporation,TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103062137,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 2509.3030.5317 | 03/29/2023,FSIS22210592,Tet,Wednesday,-94.7544365,31.3344341,2022-10-19,66.4,32.9,49.4,0,47.5,,0,0,17.7,10.5,350.8,1025.5,0,9.9,208.4,26.2,2022-10-18,65.6,46.2,55.1,0,38.2,,0,0,25,12.7,353.2,1022.7,0,9.9,182.4,28.4,2022-10-17,74.6,59.5,67.8,0.358,63.5,rain,0,0,23,10.4,2,1017.2,47.8,9.3,159,52.8,2022-10-16,83.6,67.2,74.4,0.015,80.2,rain,0,0,25.3,14.3,78.7,1015.7,43.4,8.4,78.2,67.3,3
4243,P7091,Pilgrim's Pride Corporation,TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052395,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-94.7544365,31.3344341,2022-10-19,66.4,32.9,49.4,0,47.5,,0,0,17.7,10.5,350.8,1025.5,0,9.9,208.4,26.2,2022-10-18,65.6,46.2,55.1,0,38.2,,0,0,25,12.7,353.2,1022.7,0,9.9,182.4,28.4,2022-10-17,74.6,59.5,67.8,0.358,63.5,rain,0,0,23,10.4,2,1017.2,47.8,9.3,159,52.8,2022-10-16,83.6,67.2,74.4,0.015,80.2,rain,0,0,25.3,14.3,78.7,1015.7,43.4,8.4,78.2,67.3,3
4420,P19688+V19688,"Sanderson Farms
Processing, LLC",TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054865,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 4.4.4x | 03/29/2023,FSIS32208389,Tet,Wednesday,-95.6992202,31.7275245,2022-10-19,66.1,32.1,49.3,0,43,,0,0,17.4,9.1,344.2,1025.3,11.7,9.7,214.5,22.8,2022-10-18,64.3,41,53,0,37,,0,0,24.1,16,0.4,1023.3,0,9.9,193.1,24.7,2022-10-17,73.3,53.6,65.1,0,60.5,,0,0,24.1,17.1,0.5,1018.3,21,9.2,133.5,47.7,2022-10-16,78.7,68,72,0.029,90.4,rain,0,0,23.5,11.3,88.4,1015.7,65.2,8.7,128.9,68.9,3
4489,P517,Mar-Jac Poultry-MS,MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053859,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp -
1670.1996.2774.4052.5485.10469 |
03/29/2023",FSIS22210617,Pan-Susceptible,Wednesday,-89.2774533,31.3065648,2022-10-19,64.1,33,47.3,0,55.5,,0,0,19.7,9.8,355.6,1023.9,0,9.9,235.3,28.9,2022-10-18,60.1,43.9,51.9,0,44,,0,0,32.9,14.8,348.2,1019,0,9.9,218.1,28.8,2022-10-17,71.1,58.9,67.3,0,75.4,,0,0,18.6,11.3,330.2,1014.2,47.3,9.7,61,58.7,2022-10-16,85.9,51.1,66.9,0,76.7,,0,0,7.8,7.7,219.8,1017.1,28.4,8.9,83.1,57.8,3
4493,P912,Wayne Farms LLC,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103056656,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-85.9034382,31.5006282,2022-10-19,61.6,35.3,48,0,54,,0,0,14.3,11.7,349.2,1020.8,0,9.5,228.8,30,2022-10-18,60.4,43.1,52.2,0,46.2,,0,0,24.4,13.8,348.8,1014.5,0,9.9,217.1,30.7,2022-10-17,77.9,60.3,68.9,0,81.7,,0,0,17.2,8.3,302.4,1011.6,43.7,7.9,108.3,62.5,2022-10-16,83.6,50.8,66,0,71.1,,0,0,6.9,2.3,332,1017.1,4.2,9.7,194.6,54.1,3
4507,P758,"Tyson Foods, Inc",MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054840,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-89.4946306,32.3592047,2022-10-19,61.1,31.4,45.3,0,53.6,,0,0,16.8,7,343.2,1023.9,0,9.9,200.4,26.4,2022-10-18,56.2,39.8,47.8,0,42.5,,0,0,27.7,13.7,350.2,1020.2,2,9.9,193.3,24.5,2022-10-17,71.4,52.1,64.4,0,62.3,,0,0,23.3,11.3,339.1,1014.9,63.3,9.9,186.6,49.1,2022-10-16,80.2,53.5,66.5,0,77.7,,0,0,13,5,344.1,1016.7,29,9.9,189.3,58.5,3
4515,P6666,"Koch Foods of Gadsden,
LLC",AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103062092,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-85.9724391,33.970439,2022-10-19,59.8,25.8,41.3,0,62.4,,0,0,18.3,12,329.4,1022.2,0,9.9,101.3,25.3,2022-10-18,52.7,31.9,43.9,0,49.8,,0,0,25.1,17.3,339,1017.7,1.9,9.9,96.7,25.3,2022-10-17,71.5,50.8,61.4,0,65.6,,0,0,24.8,15.6,306.2,1012.9,29.5,9.9,110,47.7,2022-10-16,81.7,47,63,0,75.5,,0,0,17.2,9,241.1,1017.8,3.6,9.8,98,53.2,3
4526,P17500,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103062127,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-85.9595721,31.2555161,2022-10-19,61.1,35.4,47.3,0,56,,0,0,15.9,10.7,346.3,1021,0,9.8,228.9,30.3,2022-10-18,60.3,42.8,51.8,0,47.5,,0,0,23,13.4,345.1,1014.9,0,9.9,223.9,31.1,2022-10-17,77.2,61.8,68.5,0,82.6,,0,0,19.2,7.4,307.5,1012,49.2,7.4,86,62.4,2022-10-16,83.5,51.4,66.4,0,71.3,,0,0,6.9,3.6,24.5,1017.3,5.6,9.8,200.3,54.5,3
5309,P6137A,"Foster Poultry Farms, LLC",CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103055839,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-119.7549254,36.5587612,2022-10-19,88.2,55.9,70.5,0,54.7,,0,0,11,4.7,350.2,1017.3,41.1,8.7,154.3,50.9,2022-10-18,83.8,58.1,69.7,0,60.1,,0,0,12.3,7.9,322.8,1017.4,38.8,9.1,139.8,54.1,2022-10-17,80.7,55.6,67.2,0,62.7,,0,0,14.8,9,315.4,1017.2,18,9.7,145.2,53.1,2022-10-16,79.5,56.2,66.9,0,64.2,,0,0,20.6,11.4,312.9,1015.6,4.7,9.8,151.4,53.5,3
5333,P7632,Foster Farms,CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053675,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-120.7247714,37.3904731,2022-10-19,87.7,53,68.6,0,54.4,,0,0,12.8,9,37.6,1016.7,0.2,9,159.9,48.2,2022-10-18,83,54.5,67.5,0,62.7,,0,0,11.2,9.8,311.2,1017.1,0.1,8.8,154.8,52.9,2022-10-17,79.6,52.3,65,0,64.9,,0,0,14.8,9.8,324.5,1017.1,0,9.8,162.7,51.9,2022-10-16,75.8,53.3,63.6,0,70.1,,0,0,16.6,9.7,321.5,1015.6,0,9.2,162.2,52.7,3
6036,P6164A,"Foster Poultry Farms, LLC",WA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054432,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-122.6523382,45.816651,2022-10-19,76.3,47,59.6,0,72.6,,0,0,16.6,7.5,330.5,1023.3,28,3,99.4,49.4,2022-10-18,70.5,47.8,56.3,0,83.4,,0,0,15.2,5.5,314.9,1021.9,41.2,4,87.3,50.8,2022-10-17,70.1,49.6,57.8,0,79,,0,0,7.2,4.7,316.1,1019.4,33.9,8.7,89,50.8,2022-10-16,86,52,66,0,55.5,,0,0,20.1,8.6,73,1013.5,2.4,9.9,114,47.3,3
6847,M9977+P1325,Tyson Foods Inc.,PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103065258,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 303.338.3481.7590 |
03/29/2023",FSIS12217094,Pan-Susceptible,Wednesday,-76.2999535,40.7380319,2022-10-19,48.5,33.9,41.6,0,69.4,,0,0,28.6,11.7,243,1009.8,77.2,9.9,84.3,31.9,2022-10-18,48.7,32.7,42.7,0,59.1,,0,0,22.8,8,286.7,1005.9,48.8,9.9,146.2,29,2022-10-17,60.9,42.1,50.5,0.008,70,rain,0,0,30,7.8,285,1005.6,62.9,9.8,67.3,40.2,2022-10-16,63.5,39.1,49.3,0,72.4,,0,0,14.5,5.5,314.6,1014.8,24.4,9.6,145.8,39,3
9337,M31727+P31727+V31727A,"Kiryas Joel Poultry
Processing Plant",NY,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103063298,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 94.101.111.512.743 |
03/29/2023",FSIS12217105,Pan-Susceptible,Wednesday,-74.1591819,41.3362795,2022-10-19,49.5,30.7,39.5,0,75.8,,0,0,23.5,14,226.7,1009,32.6,9.9,60.5,31.6,2022-10-18,55.5,36.3,45.7,0,71.4,,0,0,18.3,9.6,243,1003.7,21.4,9.8,140.2,36.1,2022-10-17,61.4,39.5,49.4,0.504,91.8,rain,0,0,22.8,4.2,3.8,1005.5,76.3,8.3,45.5,47,2022-10-16,62.1,37.1,49.1,0.008,79.6,rain,0,0,11.6,6.4,274,1013.9,18.3,8.6,129.9,42.1,3
126506,P45342+V45342,"Munsell's Poultry
Processing, LLC",MI,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103063250,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 2516.3040.4403.6705.9632 |
03/29/2023",FSIS22210635,Cip Nal Tet,Wednesday,-84.0342965,42.5984706,2022-10-19,45.5,38,40.2,0.024,82.9,rain,0,0,26.4,19.6,279.2,1008.8,100,9.3,36.8,35,2022-10-18,41,38,39.3,0.026,87.7,rain,0,0,29.1,20.8,283.3,1005.7,99.5,7.5,35,35.9,2022-10-17,43.4,38.7,41.1,0.123,93.1,rain,0,0,29.8,13.9,259.5,1003.9,92.9,8.7,37.1,39.2,2022-10-16,55.4,42.8,48.1,0,68.9,,0,0,21.9,12.7,256.7,1011.6,93,9.7,73,38,3
126518,P46826,"SHENANDOAH VALLEY
ORGANIC",VA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103061422,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 80.87.3292 | 03/29/2023,FSIS22210594,Pan-Susceptible,Wednesday,-78.8657801,38.4601499,2022-10-19,48.8,37.5,42.9,0,60.2,,0,0,20.3,11.7,238.2,1012.9,82.1,9.9,65.1,29.8,2022-10-18,49.1,32,41.8,0,53.8,,0,0,25.5,9.8,295.6,1008.6,42.1,9.9,82.6,25.8,2022-10-17,64.5,48,56.2,0.007,70.1,rain,0,0,27.4,16.3,247.5,1006.9,28.4,9.8,104.4,44.9,2022-10-16,73.2,43.5,55.8,0.109,78.2,rain,0,0,23,11.4,215.4,1015.5,43.1,9.9,124.8,47.4,3
126606,M46942+P46942,Maple Wind Farm,VT,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103064142,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Kentucky,,"SALM1.0 - 6805.1.61 |
11/07/2022",FSIS12216797,Tet,,Negative,,,,,,Wednesday,-72.9744191,44.4006805,2022-10-19,51.4,35.3,43.2,0,69.8,,0,0,26.4,13.4,216.2,1006.5,72.6,8.8,53.5,33.3,2022-10-18,56.5,42.7,50.6,0.071,77.3,rain,0,0,19.7,10.6,249.5,1002.2,83.2,9,44.3,43.3,2022-10-17,56.6,37.5,47.7,0.087,79.4,rain,0,0,30.6,10.8,153.3,1006.3,71,9.2,45.4,41.3,2022-10-16,61.2,40.9,50.8,0,64,,0,0,8.3,7.1,37.4,1014.2,49.9,9.8,48.5,38,3
6163885,P48304,Lincoln Premium Poultry,NE,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103060080,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Wednesday,-96.4818084,41.4178999,2022-10-19,61.1,17.4,38,0,43.8,,0,0,12.1,6.6,257.2,1021.3,0,9.9,145.5,14.8,2022-10-18,43.1,16,28.7,0,46.7,,0,0,19,13.8,321,1028.6,0,9.9,163.4,9.2,2022-10-17,46.8,24.7,35.1,0,49.3,,0,0,27.7,21.7,320.1,1025.6,0,9.9,159.8,15.8,2022-10-16,55.8,33.2,46.8,0,53.1,,0,0,28.8,20.7,310.1,1021.9,26.3,9.9,162.2,29.9,3
6164241,M46498+P46498,"Westminster Meat Packing
Inc.",VT,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103061177,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 1757.2106.2951 | 03/29/2023,FSIS12217090,Tet,Wednesday,-72.4597011,43.0929697,2022-10-19,52.9,30.8,39.3,0,77.6,,0,0,24.2,11.8,210.2,1008.1,61.5,6.6,119.3,31.5,2022-10-18,59.1,34.3,49.8,0.023,83.6,rain,0,0,21.9,8.8,223.9,1002.9,64.6,8.6,65.2,44,2022-10-17,51.8,36.8,44.8,0.262,94.9,rain,0,0,12.8,3.7,8.8,1008,87.1,7,42.7,43.4,2022-10-16,62,36.9,47.6,0,81.9,,0,0,8.7,4.7,72,1014.4,38.8,6.9,118.7,41.2,3
6165818,M47579+P47579,Tyson Foods Inc.,TN,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053856,2022-10-19 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,FSIS_Camp - 198.216.255.284 | 03/29/2023,FSIS32208385,Pan-Susceptible,Wednesday,-85.9170856,35.2886572,2022-10-19,55.5,26.8,39.4,0,61.5,,0,0,19.7,10.1,316.9,1020.5,1.5,9.9,211.6,23.9,2022-10-18,48.3,31.3,40.3,0,54.1,,0,0,25.7,15.4,343.6,1016.8,22.4,9.9,186.5,24.7,2022-10-17,62.1,41.1,55.9,0.002,64.7,rain,0,0,20.8,12.6,326.3,1013.1,32.7,9.4,177.2,42.1,2022-10-16,72.8,53.7,63.7,0.005,73.9,rain,0,0,15,7.1,325.2,1016.9,60.1,9.6,101.5,54.6,3
45,P1272,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103061014,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp -
10.1074.1444.7902.11606.16708 |
03/29/2023",FSIS32308436,Pan-Susceptible,Thursday,-83.826709,34.2854113,2022-10-20,60.2,35,48.3,0,48.1,,0,0,19.7,10.3,273.1,1018.5,0,9.9,201.1,26.7,2022-10-19,60.2,35.1,46.8,0,51.2,,0,0,24.2,13.9,295.9,1018.6,0,9.9,199,28.3,2022-10-18,52.1,38,45.7,0,42.3,,0,0,30.2,17.2,320.1,1012.8,3.2,9.9,205.7,23.6,2022-10-17,74,54,64.3,0,62.9,,0,0,29.4,18.3,280.8,1010.1,10,9.9,171.8,50.3,4
133,P7374,"To-Ricos, Ltd.",PR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054179,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 3318.4043.6027.9477.14221 |
03/29/2023",FSIS12217104,Tet,Thursday,-66.275684,18.130731,2022-10-20,88.8,77.5,83.1,0.275,78.2,rain,0,0,21.8,16.3,89.2,1014.3,47.4,9.7,249.5,75.5,2022-10-19,88.5,79.4,83.5,0.009,75.9,rain,0,0,11.4,15.2,90.8,1014.8,38,9.9,228.4,74.9,2022-10-18,90.6,76,82.8,0.038,75.3,rain,0,0,13.9,11.4,146,1013.2,32.8,9.8,207.6,73.8,2022-10-17,87.5,77.2,81.6,0.02,81.1,rain,0,0,4.7,8.5,23.5,1012,41.1,9.9,237.8,75.2,4
245,P18873,"Tyson Foods, Inc.",GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103062105,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp -
1689.2021.2823.4131.5604.14605 |
03/29/2023",FSIS12217110,Cip Nal,Thursday,-84.1426892,34.2055162,2022-10-20,60.9,31.8,46.5,0,53.2,,0,0,19.7,9.6,269.9,1019.3,0,9.9,202,27.2,2022-10-19,58.6,35.1,45.5,0,54.5,,0,0,24.2,11.9,294.9,1019.6,0,9.9,189.9,28.7,2022-10-18,52.8,37.5,45.3,0,44.2,,0,0,27.5,14.5,316.3,1013.7,3.7,9.9,186.4,24.4,2022-10-17,73.8,54.7,63.8,0,65.2,,0,0,26.7,18,276.8,1010.7,18.6,9.9,160.7,50.8,4
564,P687,House of Raeford,SC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103058042,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-82.3691979,34.8928329,2022-10-20,63,36.1,49.9,0,47.6,,0,0,21.9,13.4,216.4,1017.9,0,9.9,17.3,27.4,2022-10-19,60.8,33.5,46.7,0,50.6,,0,0,13.4,8.2,243.4,1017.4,0,9.9,17.3,27.9,2022-10-18,56.6,40.5,48,0,41.6,,0,0,28.4,17.5,348.4,1011.2,1,9.9,18.1,25.2,2022-10-17,78.5,59.9,68.2,0,55.5,,0,0,29.5,19.4,253.4,1008.2,28.2,9.9,16.3,50.4,4
581,M737+P737,"House of Raeford - Wallace
Div",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103061048,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-78.049943,34.756939,2022-10-20,65,30.3,46.8,0,72,,0,0,13.6,8,206.1,1019,0,9,218,35.5,2022-10-19,58.7,34.1,45.3,0,65.9,,0,0,17.4,9.2,300.1,1016.5,0,9.9,200.2,32.9,2022-10-18,66.7,40.6,55.9,0,56.8,,0,0,24.8,13.1,330.2,1008.2,20.3,9.8,200.3,39.6,2022-10-17,82.2,59.7,70.2,0,70.2,,0,0,25.9,16,223.6,1008.6,16.3,9.2,157,58.9,4
586,P1201,Pilgrim's Pride Corporation,NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057548,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-79.2349264,35.5607976,2022-10-20,63.8,28.4,44.2,0,71.6,,0,0,17.4,11.2,190.1,1018.2,1,9.9,176.8,32.4,2022-10-19,57.6,31.2,42.4,0,66.3,,0,0,17.2,12.5,281.3,1016.3,6.8,9.9,185.9,29.9,2022-10-18,61.8,41.6,50.6,0,47.8,,0,0,21.9,10.7,330.8,1009.3,13,9.9,183.8,30.8,2022-10-17,78.4,57.9,67.3,0.005,71.2,rain,0,0,28.2,10.9,227.2,1007.6,63.1,9.9,148.6,56.5,4
727,M17980+P17980,Pilgrim's Pride Corporation,SC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054492,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-80.366039,33.8634025,2022-10-20,66.1,34,48.9,0,66.4,,0,0,17.2,9.4,208.8,1018.3,6.5,9.9,242.1,35.4,2022-10-19,60,34,46.2,0,61,,0,0,16.1,8.8,296.4,1017.6,0,9.9,245.1,31.9,2022-10-18,64.7,45.2,55.1,0,52,,0,0,21.5,13.8,323.3,1009.3,9.1,9.9,243.7,36.8,2022-10-17,80.1,62.4,69.5,0,66.9,,0,0,23.8,17,224.2,1009,35.9,9.9,198.8,57.3,4
2216,M56+P56,Pilgrim's Pride Corporation,VA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057889,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-78.8701998,38.4706385,2022-10-20,58.7,28.8,43.2,0,59.3,,0,0,22.5,13.2,203.6,1015.9,3.4,9.9,153.6,26.4,2022-10-19,48.9,37.5,42.9,0,60.1,,0,0,20.3,11.6,239.3,1012.9,82.3,9.9,65.1,29.8,2022-10-18,49.2,32,41.8,0,53.7,,0,0,27.1,9.7,296,1008.6,42.4,9.9,82.6,25.8,2022-10-17,64.5,48.1,56.3,0.007,70,rain,0,0,27.3,16.3,247.8,1006.9,28.7,9.8,104.4,44.9,4
2264,P1249,"George's Chicken, LLC",VA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053629,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Typhimurium,,"SALM1.0 - 6779.2.190.1.1 |
11/04/2022",FSIS12216809,Fis Tet,,Negative,,,,,,Thursday,-78.6106893,38.877409,2022-10-20,59.9,32.9,45.4,0,56.9,,0,0,19.1,10.9,210.3,1015.3,5.7,9.9,169.1,27.5,2022-10-19,50.3,37.1,44.3,0,59.4,,0,0,23,10.4,237.4,1012.2,85.6,9.9,83.4,30.6,2022-10-18,50.8,34,43.5,0,52.3,,0,0,25.9,10,281.8,1008.1,44.9,9.9,101.3,26.7,2022-10-17,66.2,49.3,57.4,0,66.5,,0,0,24.8,16.7,252.4,1006.1,31.5,9.9,105.6,44.2,4
3518,P20251,"Tecumseh Poultry, LLC",NE,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057085,2022-10-20 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-96.1957497,40.3653581,2022-10-20,73.8,37.1,53.7,0.007,44.7,rain,0,0,17.4,9.4,282.4,1011.5,0,9.9,148.3,31,2022-10-19,60.5,21.7,39.7,0.004,40.6,rain,0,0,13.4,7.4,272,1021.8,0,9.9,170,15.2,2022-10-18,42.7,18.9,30.8,0,45.7,,0,0,20.5,14.5,354.6,1028,0,9.9,178,10.8,2022-10-17,47.8,28.8,37.2,0,48.8,,0,0,27,20.5,344.6,1024.9,0,9.9,179.7,17.2,4
